cook_id,cook_date,season,weight_lbs,grade,fat_cap_inches,equipment,wood_type,regional_style,cook_temp_f,wrap_technique,experience_level,ambient_temp_f,humidity_percent,wind_speed_mph,cook_time_hours,stall_duration_hours,internal_temp_f,rest_time_hours,tenderness_score,moisture_score,bark_quality_score,overall_rating,total_cost_usd
BRISKET_1207,2023-02-27,Winter,5.0,Select,0.37,Kamado,Mixed,Carolina,234,No Wrap,Intermediate,36,52,8.1,8.1,3.1,205.0,0.6,2.5,5.0,4.0,3.8,78.6
BRISKET_1208,2023-02-19,Winter,10.9,Prime,0.21,Offset Smoker,Apple,Carolina,250,Foil,Advanced,19,40,0.6,24.0,1.2,191.0,1.5,4.0,7.4,5.3,5.5,211.48
BRISKET_1209,2023-05-15,Spring,10.6,Select,0.2,Kamado,Mixed,Alabama,266,No Wrap,Intermediate,38,73,4.9,16.0,1.3,199.0,1.5,4.4,4.0,4.4,4.3,140.74
BRISKET_1210,2023-04-22,Spring,9.5,Prime,0.3,Pellet Grill,Cherry,Carolina,251,No Wrap,Intermediate,75,20,7.3,17.3,4.7,210.0,1.9,6.2,6.7,8.1,7.0,192.91
BRISKET_1211,2023-03-05,Spring,10.6,Select,0.23,Offset Smoker,Cherry,Memphis,233,No Wrap,Advanced,27,75,4.3,19.4,4.8,200.0,2.5,4.3,4.6,4.0,4.3,154.66
BRISKET_1212,2023-09-03,Fall,12.6,Select,0.3,Pellet Grill,Apple,Carolina,233,Butcher Paper,Beginner,44,53,1.1,23.6,2.9,207.0,0.4,3.0,4.4,3.3,3.6,187.5
BRISKET_1213,2023-02-21,Winter,10.8,Select,0.34,Offset Smoker,Pecan,Alabama,242,Butcher Paper,Intermediate,31,66,9.0,22.6,1.5,194.0,1.6,3.9,4.7,3.2,3.9,148.19
BRISKET_1214,2023-05-07,Spring,16.5,Select,0.26,Kamado,Mixed,Texas,222,No Wrap,Beginner,19,77,9.9,24.0,2.6,190.0,0.9,1.0,3.3,1.7,2.0,200.11
BRISKET_1215,2023-12-09,Winter,14.6,Choice,0.36,Pellet Grill,Hickory,Alabama,253,Butcher Paper,Advanced,28,42,1.5,21.7,5.5,199.0,1.6,5.4,7.2,6.4,6.3,223.39
BRISKET_1216,2024-11-02,Fall,12.9,Choice,0.08,Gas Smoker,Cherry,Carolina,230,Foil,Intermediate,28,70,1.9,24.0,1.9,205.0,0.4,4.1,6.5,4.3,5.0,200.45
BRISKET_1217,2023-10-05,Fall,13.3,Select,0.38,Kettle Grill,Hickory,Alabama,240,No Wrap,Beginner,64,62,3.2,24.0,2.7,194.0,1.4,3.3,4.5,4.6,4.1,175.12
BRISKET_1218,2024-04-08,Spring,13.2,Choice,0.1,Gas Smoker,Pecan,Kansas City,244,Butcher Paper,Advanced,63,50,1.0,20.6,3.9,198.0,2.1,6.1,8.8,6.7,7.2,191.64
BRISKET_1219,2024-01-20,Winter,15.4,Prime,0.36,Gas Smoker,Apple,Memphis,258,Foil,Intermediate,54,63,2.3,22.8,4.6,201.0,1.1,6.6,9.1,6.6,7.4,271.96
BRISKET_1220,2024-05-08,Spring,22.0,Choice,0.13,Weber Smokey Mountain,Oak,Memphis,236,Butcher Paper,Intermediate,64,90,3.7,24.0,3.2,199.0,1.0,5.7,7.9,7.1,6.9,276.51
BRISKET_1221,2023-10-07,Fall,20.3,Select,0.37,Pellet Grill,Mixed,Kansas City,242,Butcher Paper,Intermediate,8,62,4.3,24.0,2.6,201.0,0.2,3.4,4.7,2.5,3.5,240.29
BRISKET_1222,2023-11-06,Fall,14.5,Choice,0.24,Offset Smoker,Cherry,Carolina,239,No Wrap,Advanced,56,33,4.9,24.0,2.0,207.0,1.7,5.2,5.6,6.1,5.6,214.33
BRISKET_1223,2024-07-31,Summer,11.8,Choice,0.27,Pellet Grill,Mesquite,Texas,207,No Wrap,Beginner,81,86,29.6,24.0,2.7,190.0,1.0,2.4,5.3,2.5,3.4,200.86
BRISKET_1224,2023-07-02,Summer,11.8,Select,0.05,Pellet Grill,Mesquite,Memphis,219,Foil,Intermediate,104,38,7.9,11.8,4.1,195.0,0.6,3.4,4.4,2.6,3.5,133.55
BRISKET_1225,2023-05-04,Spring,15.5,Prime,0.22,Pellet Grill,Hickory,Alabama,252,Butcher Paper,Advanced,73,44,7.6,17.0,3.2,207.0,1.9,7.6,9.2,8.5,8.4,262.15
BRISKET_1226,2023-03-29,Spring,11.3,Choice,0.14,Pellet Grill,Apple,Texas,242,Butcher Paper,Beginner,87,48,7.2,15.8,3.1,199.0,0.6,4.9,5.6,3.9,4.8,161.64
BRISKET_1227,2023-06-15,Summer,12.9,Choice,0.27,Offset Smoker,Mesquite,Carolina,232,No Wrap,Intermediate,72,27,3.9,20.4,3.0,190.0,0.8,5.4,7.3,6.3,6.3,181.04
BRISKET_1228,2023-09-06,Fall,10.2,Choice,0.26,Pellet Grill,Hickory,Alabama,239,Foil,Intermediate,55,68,0.5,20.6,4.1,206.0,1.1,5.7,7.1,5.2,6.0,170.57
BRISKET_1229,2024-01-15,Winter,16.0,Prime,0.24,Kamado,Pecan,Texas,232,Foil,Professional,42,20,11.9,24.0,2.3,204.0,2.1,7.2,7.8,6.4,7.1,288.16
BRISKET_1230,2024-08-21,Summer,15.4,Select,0.41,Kamado,Apple,Texas,231,Butcher Paper,Intermediate,76,60,17.5,24.0,1.7,205.0,0.5,4.3,5.7,3.7,4.6,192.59
BRISKET_1231,2023-06-26,Summer,14.1,Choice,0.29,Gas Smoker,Mixed,Alabama,238,Foil,Intermediate,73,56,0.9,12.2,1.8,193.0,0.8,6.0,8.6,6.3,7.0,165.55
BRISKET_1232,2023-06-22,Summer,9.6,Select,0.3,Pellet Grill,Oak,Memphis,263,Butcher Paper,Intermediate,73,59,7.6,9.5,2.5,202.0,0.4,5.8,6.2,5.9,6.0,115.39
BRISKET_1233,2023-08-31,Summer,15.6,Select,0.4,Gas Smoker,Pecan,Alabama,252,Butcher Paper,Advanced,104,81,5.0,17.0,5.0,208.0,2.3,4.5,6.8,5.2,5.5,174.89
BRISKET_1234,2024-03-13,Spring,14.8,Prime,0.1,Pellet Grill,Mesquite,Carolina,218,Foil,Intermediate,78,24,4.7,24.0,4.2,205.0,0.7,6.4,7.9,7.3,7.2,275.71
BRISKET_1235,2023-12-08,Winter,15.0,Choice,0.3,Kamado,Oak,Texas,230,Foil,Advanced,46,20,9.1,24.0,0.9,199.0,1.5,4.3,7.4,5.5,5.7,218.56
BRISKET_1236,2024-01-13,Winter,19.1,Choice,0.23,Electric Smoker,Hickory,Texas,253,Butcher Paper,Intermediate,38,37,5.0,24.0,3.1,202.0,1.2,4.8,7.2,4.3,5.4,270.12
BRISKET_1237,2023-02-23,Winter,12.7,Select,0.39,Pellet Grill,Hickory,Alabama,244,Foil,Intermediate,28,45,3.0,18.7,4.2,201.0,1.4,4.2,5.3,2.7,4.1,159.01
BRISKET_1238,2023-11-27,Fall,13.2,Choice,0.16,Offset Smoker,Mesquite,Texas,238,Foil,Beginner,79,63,10.8,24.0,2.8,203.0,1.2,4.5,5.2,3.6,4.4,199.88
BRISKET_1239,2024-12-10,Winter,16.0,Prime,0.3,Pellet Grill,Cherry,Texas,240,Butcher Paper,Intermediate,14,45,5.4,24.0,2.8,195.0,0.4,4.4,6.7,4.5,5.2,285.25
BRISKET_1240,2023-11-09,Fall,17.8,Choice,0.3,Offset Smoker,Hickory,Kansas City,245,No Wrap,Intermediate,47,60,3.1,24.0,5.5,190.0,0.7,4.9,6.0,5.3,5.4,226.98
BRISKET_1241,2024-07-09,Summer,8.4,Choice,0.07,Pellet Grill,Mixed,Memphis,230,No Wrap,Beginner,110,71,16.8,10.9,3.7,210.0,0.6,1.4,4.4,2.9,2.9,129.74
BRISKET_1242,2023-08-03,Summer,13.9,Choice,0.17,Electric Smoker,Mixed,Texas,226,Butcher Paper,Beginner,61,85,16.7,24.0,3.2,191.0,0.9,3.1,5.7,5.2,4.7,224.81
BRISKET_1243,2023-11-29,Fall,11.5,Choice,0.33,Pellet Grill,Pecan,Alabama,265,Butcher Paper,Beginner,80,50,2.1,11.2,3.9,197.0,0.9,5.1,5.2,5.2,5.2,158.85
BRISKET_1244,2024-03-27,Spring,13.1,Choice,0.21,Pellet Grill,Oak,Kansas City,238,Foil,Beginner,54,43,2.9,24.0,3.6,200.0,0.2,5.5,5.3,5.2,5.3,206.36
BRISKET_1245,2024-12-18,Winter,8.8,Choice,0.24,Offset Smoker,Oak,Memphis,241,Butcher Paper,Beginner,35,26,4.0,24.0,3.5,192.0,1.4,3.0,5.3,4.0,4.1,167.73
BRISKET_1246,2024-01-22,Winter,16.7,Prime,0.23,Pellet Grill,Mesquite,Memphis,232,Foil,Beginner,33,30,9.7,24.0,1.1,199.0,1.7,4.2,6.3,3.0,4.5,297.56
BRISKET_1247,2023-06-29,Summer,9.6,Prime,0.38,Offset Smoker,Mesquite,Carolina,243,Foil,Beginner,103,79,6.0,12.9,3.0,199.0,0.7,4.9,6.6,4.1,5.2,161.52
BRISKET_1248,2023-01-16,Winter,10.2,Choice,0.05,Pellet Grill,Pecan,Memphis,235,Foil,Intermediate,45,40,2.4,17.6,1.5,206.0,2.0,5.9,6.1,4.6,5.5,162.35
BRISKET_1249,2024-07-28,Summer,10.4,Choice,0.16,Pellet Grill,Pecan,Memphis,239,No Wrap,Advanced,59,39,6.2,11.5,2.6,210.0,1.3,5.6,5.6,6.7,6.0,138.95
BRISKET_1250,2023-02-05,Winter,19.4,Select,0.35,Pellet Grill,Cherry,Memphis,262,Butcher Paper,Intermediate,5,32,19.0,24.0,2.0,205.0,1.0,1.0,3.8,1.0,1.9,226.85
BRISKET_1251,2024-01-14,Winter,17.9,Choice,0.27,Gas Smoker,Oak,Memphis,270,Butcher Paper,Beginner,29,61,6.0,24.0,3.7,200.0,0.6,2.9,5.8,3.3,4.0,243.26
BRISKET_1252,2024-09-24,Fall,20.2,Choice,0.2,Weber Smokey Mountain,Oak,Texas,232,No Wrap,Advanced,36,51,19.3,24.0,4.6,208.0,2.2,3.4,6.5,5.1,5.0,253.91
BRISKET_1253,2024-05-05,Spring,22.0,Prime,0.47,Pellet Grill,Hickory,Kansas City,252,Butcher Paper,Beginner,73,60,2.1,24.0,3.0,198.0,0.9,5.6,8.2,5.6,6.5,357.33
BRISKET_1254,2023-02-18,Winter,12.4,Select,0.34,Electric Smoker,Hickory,Carolina,220,No Wrap,Intermediate,57,44,7.1,17.1,3.3,190.0,0.9,3.6,5.3,5.1,4.7,159.49
BRISKET_1255,2024-11-04,Fall,18.7,Choice,0.12,Gas Smoker,Hickory,Carolina,223,No Wrap,Intermediate,56,24,9.4,24.0,3.2,190.0,0.8,4.5,6.5,6.2,5.8,255.76
BRISKET_1256,2023-07-16,Summer,8.0,Choice,0.25,Kamado,Mesquite,Kansas City,245,No Wrap,Advanced,76,61,4.4,12.7,2.9,190.0,1.9,6.2,7.2,7.7,7.0,126.05
BRISKET_1257,2023-12-13,Winter,9.5,Prime,0.24,Pellet Grill,Pecan,Texas,243,No Wrap,Beginner,56,40,5.4,17.9,2.7,210.0,1.2,4.9,6.9,4.7,5.5,189.92
BRISKET_1258,2023-05-01,Spring,9.8,Choice,0.34,Kamado,Mixed,Texas,234,No Wrap,Intermediate,70,77,5.5,12.9,3.1,195.0,1.3,5.4,6.9,6.6,6.3,141.62
BRISKET_1259,2024-07-13,Summer,10.6,Select,0.15,Weber Smokey Mountain,Mixed,Texas,216,No Wrap,Intermediate,65,58,2.6,13.7,2.9,205.0,1.1,5.3,6.1,5.6,5.7,123.94
BRISKET_1260,2024-03-16,Spring,14.4,Prime,0.14,Electric Smoker,Hickory,Memphis,221,Foil,Intermediate,78,37,1.2,22.2,2.6,195.0,1.2,6.4,7.9,6.2,6.8,267.89
BRISKET_1261,2024-03-05,Spring,11.8,Prime,0.34,Electric Smoker,Hickory,Texas,222,Butcher Paper,Intermediate,95,50,4.8,18.1,4.6,192.0,0.4,5.1,8.3,6.6,6.7,222.29
BRISKET_1262,2023-12-08,Winter,16.4,Choice,0.2,Pellet Grill,Hickory,Kansas City,238,Butcher Paper,Intermediate,45,63,7.6,24.0,3.6,196.0,0.9,4.7,5.8,5.2,5.2,241.16
BRISKET_1263,2023-12-17,Winter,9.5,Choice,0.24,Offset Smoker,Mixed,Texas,240,Foil,Advanced,32,41,12.9,23.4,3.7,195.0,1.6,3.4,6.6,3.0,4.4,164.69
BRISKET_1264,2024-09-07,Fall,8.4,Choice,0.26,Offset Smoker,Mesquite,Memphis,236,Foil,Advanced,79,56,7.0,15.2,4.1,192.0,2.4,6.1,7.7,5.9,6.6,128.67
BRISKET_1265,2024-04-30,Spring,5.6,Prime,0.38,Electric Smoker,Oak,Carolina,227,Butcher Paper,Intermediate,55,58,1.9,10.1,4.2,207.0,1.6,7.0,7.8,6.9,7.2,124.76
BRISKET_1266,2023-06-18,Summer,13.8,Prime,0.26,Electric Smoker,Oak,Carolina,234,No Wrap,Professional,74,52,16.6,24.0,4.4,199.0,1.5,7.3,9.4,8.2,8.3,272.52
BRISKET_1267,2024-03-21,Spring,11.2,Choice,0.24,Pellet Grill,Mixed,Carolina,257,Foil,Beginner,66,51,21.3,24.0,2.3,193.0,2.0,3.2,6.1,3.6,4.3,198.63
BRISKET_1268,2023-04-04,Spring,16.0,Select,0.25,Kamado,Cherry,Alabama,214,Foil,Intermediate,98,40,0.9,15.5,3.2,203.0,1.0,4.5,5.2,3.5,4.4,171.16
BRISKET_1269,2023-11-06,Fall,15.6,Choice,0.17,Pellet Grill,Apple,Carolina,258,Butcher Paper,Beginner,41,47,4.9,24.0,3.9,206.0,0.8,3.8,5.2,3.7,4.2,232.77
BRISKET_1270,2023-06-17,Summer,12.0,Select,0.24,Offset Smoker,Cherry,Texas,236,Butcher Paper,Professional,83,49,1.3,12.0,3.9,192.0,1.6,4.9,7.0,6.8,6.2,133.47
BRISKET_1271,2023-08-20,Summer,13.3,Choice,0.26,Weber Smokey Mountain,Pecan,Carolina,229,Butcher Paper,Intermediate,69,90,3.0,18.9,1.3,200.0,0.9,6.3,7.0,6.7,6.7,181.32
BRISKET_1272,2024-11-10,Fall,16.9,Select,0.18,Kamado,Mesquite,Texas,245,No Wrap,Advanced,47,62,31.3,24.0,1.3,199.0,1.8,3.5,4.6,3.4,3.8,204.52
BRISKET_1273,2024-05-25,Spring,22.0,Choice,0.16,Offset Smoker,Pecan,Carolina,236,Butcher Paper,Professional,66,42,1.1,24.0,2.1,195.0,2.7,7.0,8.7,7.6,7.8,261.32
BRISKET_1274,2024-08-18,Summer,17.1,Choice,0.25,Electric Smoker,Apple,Memphis,225,No Wrap,Intermediate,110,90,10.2,18.7,4.2,196.0,0.5,3.3,5.3,3.9,4.2,228.03
BRISKET_1275,2023-05-12,Spring,14.1,Select,0.42,Gas Smoker,Hickory,Carolina,226,Butcher Paper,Beginner,55,90,4.9,24.0,2.4,204.0,2.1,3.9,3.9,3.5,3.8,195.52
BRISKET_1276,2023-08-10,Summer,9.3,Choice,0.28,Offset Smoker,Oak,Alabama,251,No Wrap,Advanced,76,57,14.4,15.5,3.7,198.0,1.8,6.4,6.6,6.7,6.5,144.49
BRISKET_1277,2024-02-10,Winter,13.7,Prime,0.64,Pellet Grill,Pecan,Alabama,244,No Wrap,Advanced,55,29,1.6,22.9,2.6,190.0,1.8,6.8,7.6,7.5,7.3,251.08
BRISKET_1278,2024-01-14,Winter,7.8,Choice,0.27,Pellet Grill,Hickory,Memphis,226,Foil,Professional,46,39,13.9,15.5,2.9,190.0,2.3,4.6,7.1,5.8,5.8,138.52
BRISKET_1279,2024-04-04,Spring,22.0,Prime,0.32,Gas Smoker,Oak,Carolina,259,Foil,Intermediate,75,28,4.9,24.0,2.2,210.0,1.1,6.3,8.3,6.4,7.0,341.32
BRISKET_1280,2024-09-02,Fall,8.1,Prime,0.23,Offset Smoker,Pecan,Carolina,232,No Wrap,Intermediate,20,51,3.6,19.8,2.5,202.0,1.1,5.6,7.0,5.9,6.2,168.36
BRISKET_1281,2023-07-15,Summer,12.6,Prime,0.32,Weber Smokey Mountain,Mixed,Carolina,229,No Wrap,Intermediate,87,52,7.0,20.4,4.3,202.0,0.6,6.7,7.2,6.8,6.9,220.79
BRISKET_1282,2024-05-25,Spring,12.9,Select,0.39,Kamado,Mesquite,Kansas City,251,Butcher Paper,Advanced,46,41,7.0,18.4,1.1,199.0,3.1,5.4,6.4,4.9,5.6,164.28
BRISKET_1283,2023-03-26,Spring,10.6,Select,0.33,Gas Smoker,Mesquite,Carolina,240,Butcher Paper,Intermediate,34,76,1.7,15.8,3.1,193.0,0.8,3.0,5.1,4.0,4.0,135.14
BRISKET_1284,2023-01-05,Winter,17.5,Choice,0.52,Pellet Grill,Mesquite,Texas,217,Foil,Intermediate,19,43,0.7,24.0,3.5,191.0,0.8,2.2,5.5,3.6,3.8,249.75
BRISKET_1285,2024-01-12,Winter,11.8,Choice,0.24,Pellet Grill,Apple,Memphis,233,Foil,Beginner,61,69,15.7,24.0,3.2,190.0,1.2,3.5,6.1,3.4,4.3,199.86
BRISKET_1286,2023-06-24,Summer,10.2,Choice,0.11,Pellet Grill,Mesquite,Alabama,285,No Wrap,Beginner,90,29,1.9,8.4,4.7,198.0,0.7,4.7,6.1,4.3,5.0,128.04
BRISKET_1287,2023-02-16,Winter,22.0,Prime,0.27,Offset Smoker,Cherry,Kansas City,246,No Wrap,Advanced,39,57,13.4,24.0,4.0,204.0,1.6,5.1,7.7,7.4,6.7,342.29
BRISKET_1288,2023-01-21,Winter,21.6,Select,0.05,Pellet Grill,Hickory,Alabama,249,No Wrap,Advanced,28,52,11.6,24.0,4.8,200.0,2.7,3.1,5.1,3.0,3.7,250.15
BRISKET_1289,2023-11-02,Fall,22.0,Prime,0.3,Gas Smoker,Apple,Carolina,233,Butcher Paper,Professional,50,49,5.3,24.0,1.5,202.0,1.9,7.3,8.9,7.6,8.0,349.73
BRISKET_1290,2023-09-23,Fall,10.7,Prime,0.09,Kamado,Mesquite,Alabama,250,Butcher Paper,Intermediate,52,35,3.4,19.9,2.5,190.0,0.9,6.3,7.5,6.5,6.7,207.64
BRISKET_1291,2023-11-23,Fall,10.8,Choice,0.11,Gas Smoker,Pecan,Memphis,236,Butcher Paper,Beginner,48,45,11.8,24.0,2.7,196.0,0.9,3.2,5.7,3.6,4.1,169.86
BRISKET_1292,2024-09-09,Fall,13.9,Select,0.22,Offset Smoker,Mesquite,Texas,227,Butcher Paper,Advanced,76,44,6.0,20.4,3.7,192.0,1.3,4.2,6.2,6.8,5.7,164.79
BRISKET_1293,2023-07-10,Summer,9.9,Choice,0.1,Electric Smoker,Mixed,Kansas City,237,Butcher Paper,Intermediate,82,90,2.0,11.7,3.3,199.0,0.6,5.9,6.9,6.5,6.4,139.21
BRISKET_1294,2023-10-10,Fall,9.8,Select,0.33,Gas Smoker,Oak,Kansas City,253,Butcher Paper,Advanced,66,44,0.9,11.0,4.2,190.0,1.8,4.2,6.9,6.2,5.8,119.44
BRISKET_1295,2024-05-13,Spring,16.3,Prime,0.27,Gas Smoker,Cherry,Texas,239,Butcher Paper,Advanced,54,44,0.8,24.0,4.3,201.0,2.2,8.2,8.6,7.6,8.1,280.39
BRISKET_1296,2023-02-02,Winter,22.0,Select,0.36,Kamado,Mixed,Texas,240,No Wrap,Advanced,17,66,2.7,24.0,2.1,202.0,2.6,3.5,5.2,3.8,4.2,239.44
BRISKET_1297,2023-04-15,Spring,10.6,Prime,0.47,Pellet Grill,Hickory,Memphis,226,Butcher Paper,Intermediate,53,69,1.0,18.3,4.8,198.0,0.4,6.9,8.0,6.8,7.2,204.24
BRISKET_1298,2024-01-26,Winter,21.7,Select,0.43,Offset Smoker,Oak,Texas,237,Butcher Paper,Advanced,46,52,1.4,24.0,4.8,210.0,0.8,4.6,6.0,5.0,5.2,230.52
BRISKET_1299,2023-01-09,Winter,13.0,Choice,0.38,Electric Smoker,Pecan,Kansas City,258,Butcher Paper,Advanced,34,45,15.2,15.5,4.2,198.0,2.3,4.5,6.2,4.2,4.9,177.51
BRISKET_1300,2023-11-16,Fall,15.9,Select,0.16,Kamado,Mesquite,Texas,227,Butcher Paper,Intermediate,34,61,0.5,24.0,3.0,197.0,0.8,3.6,6.0,3.9,4.5,204.1
BRISKET_1301,2023-11-02,Fall,15.2,Select,0.4,Kamado,Hickory,Kansas City,237,Butcher Paper,Intermediate,83,26,1.5,17.3,3.2,204.0,0.8,5.4,5.9,5.8,5.7,175.24
BRISKET_1302,2023-11-18,Fall,11.5,Choice,0.19,Pellet Grill,Apple,Kansas City,256,No Wrap,Intermediate,50,57,5.0,14.3,2.7,204.0,2.3,6.0,6.3,5.4,5.9,164.94
BRISKET_1303,2024-02-07,Winter,21.0,Select,0.27,Pellet Grill,Cherry,Memphis,262,Foil,Beginner,49,59,0.5,24.0,4.8,199.0,1.1,3.7,5.5,3.0,4.1,
BRISKET_1304,2023-02-27,Winter,5.9,Select,0.37,Kamado,Cherry,Texas,236,Foil,Advanced,16,36,0.7,12.6,3.8,190.0,2.2,2.7,5.5,3.0,3.7,95.87
BRISKET_1305,2024-04-22,Spring,13.9,Choice,0.11,Kettle Grill,Hickory,Kansas City,259,Butcher Paper,Intermediate,37,60,17.2,24.0,3.3,192.0,1.5,3.3,6.0,4.0,4.4,200.34
BRISKET_1306,2023-01-06,Winter,10.9,Select,0.06,Pellet Grill,Mesquite,Carolina,257,No Wrap,Beginner,59,34,4.5,17.3,3.5,193.0,0.7,3.3,4.2,3.9,3.8,153.52
BRISKET_1307,2024-08-23,Summer,16.6,Select,0.07,Electric Smoker,Hickory,Carolina,237,Butcher Paper,Intermediate,71,50,2.2,19.8,3.4,193.0,1.9,4.9,6.7,6.1,5.9,204.5
BRISKET_1308,2024-08-28,Summer,9.3,Select,0.27,Electric Smoker,Cherry,Alabama,247,Foil,Advanced,83,66,10.9,9.0,3.3,199.0,2.8,4.6,6.5,4.6,5.2,115.61
BRISKET_1309,2023-04-30,Spring,8.7,Choice,0.29,Kamado,Cherry,Memphis,234,No Wrap,Advanced,45,70,4.0,13.8,1.5,202.0,2.1,5.8,7.5,6.0,6.4,139.64
BRISKET_1310,2024-12-27,Winter,17.5,Select,0.33,Offset Smoker,Mesquite,Alabama,233,Butcher Paper,Beginner,48,37,6.3,24.0,2.1,210.0,1.1,2.3,3.9,3.8,3.3,204.3
BRISKET_1311,2024-12-12,Winter,9.1,Choice,0.25,Kamado,Pecan,Carolina,220,Butcher Paper,Intermediate,14,36,2.1,23.5,1.9,208.0,0.9,3.0,6.5,4.4,4.6,158.89
BRISKET_1312,2023-03-03,Spring,22.0,Choice,0.32,Pellet Grill,Apple,Kansas City,249,Foil,Intermediate,73,46,11.2,24.0,3.7,203.0,0.6,6.4,7.6,4.7,6.2,281.36
BRISKET_1313,2023-02-01,Winter,9.2,Prime,0.18,Pellet Grill,Mixed,Memphis,228,Foil,Beginner,42,24,3.0,23.1,2.4,190.0,0.7,4.3,6.5,4.6,5.1,204.7
BRISKET_1314,2024-10-28,Fall,20.0,Select,0.13,Kamado,Cherry,Kansas City,273,Foil,Intermediate,63,78,21.3,24.0,2.9,193.0,0.4,3.1,5.5,4.2,4.3,225.23
BRISKET_1315,2023-08-28,Summer,14.4,Choice,0.15,Pellet Grill,Mixed,Alabama,240,Butcher Paper,Intermediate,62,87,3.4,17.4,3.1,204.0,0.7,6.1,7.8,6.5,6.8,198.61
BRISKET_1316,2023-04-20,Spring,18.8,Choice,0.18,Offset Smoker,Apple,Memphis,245,No Wrap,Advanced,80,44,6.3,24.0,2.1,198.0,1.9,7.2,7.5,6.9,7.2,248.46
BRISKET_1317,2023-07-02,Summer,21.9,Choice,0.32,Gas Smoker,Mesquite,Texas,243,Butcher Paper,Advanced,82,58,3.9,24.0,2.5,209.0,2.2,5.9,7.5,6.5,6.7,276.26
BRISKET_1318,2024-02-17,Winter,14.0,Select,0.16,Gas Smoker,Pecan,Kansas City,220,Butcher Paper,Intermediate,34,40,0.5,20.0,3.4,199.0,1.1,4.2,6.2,4.3,4.9,177.48
BRISKET_1319,2024-09-08,Fall,12.1,Select,0.27,Pellet Grill,Cherry,Kansas City,248,Butcher Paper,Advanced,56,50,9.8,15.6,3.2,,2.1,4.9,7.0,4.5,5.5,147.94
BRISKET_1320,2024-04-19,Spring,12.1,Choice,0.34,Gas Smoker,Pecan,Memphis,234,No Wrap,Beginner,58,43,1.5,17.9,3.3,194.0,1.7,4.1,5.0,5.3,4.8,164.43
BRISKET_1321,2024-12-19,Winter,13.8,Choice,0.22,Offset Smoker,Oak,Alabama,272,Butcher Paper,Beginner,10,29,5.6,24.0,3.7,201.0,1.1,2.7,5.1,2.5,3.4,210.8
BRISKET_1322,2024-10-12,Fall,12.4,Select,0.21,Weber Smokey Mountain,Oak,Carolina,212,Foil,Beginner,30,76,9.7,24.0,3.7,206.0,0.6,2.0,3.4,1.2,2.2,165.42
BRISKET_1323,2024-06-13,Summer,18.5,Select,0.13,Electric Smoker,Cherry,Alabama,239,Foil,Intermediate,68,55,39.2,24.0,2.6,208.0,0.2,3.3,4.6,2.1,3.4,239.33
BRISKET_1324,2023-01-08,Winter,13.6,Choice,0.26,Pellet Grill,Mixed,Carolina,249,Butcher Paper,Beginner,68,51,10.0,24.0,4.3,194.0,1.2,4.8,7.6,4.9,5.7,205.32
BRISKET_1325,2024-08-28,Summer,18.8,Choice,0.19,Gas Smoker,Hickory,Carolina,231,Butcher Paper,Advanced,101,34,0.6,18.7,2.5,204.0,2.1,6.2,7.0,6.0,6.4,229.36
BRISKET_1326,2024-09-12,Fall,13.8,Choice,0.37,Pellet Grill,Apple,Memphis,261,Foil,Intermediate,76,23,24.4,24.0,2.9,208.0,1.4,4.9,6.4,5.0,5.5,218.48
BRISKET_1327,2024-12-14,Winter,15.0,Select,0.28,Pellet Grill,Apple,Carolina,242,Butcher Paper,Intermediate,34,68,6.2,22.9,0.6,193.0,0.7,2.8,5.4,4.1,4.1,198.88
BRISKET_1328,2023-09-30,Fall,11.5,Select,0.26,Weber Smokey Mountain,Pecan,Kansas City,238,Foil,Advanced,78,61,8.7,12.9,4.1,207.0,2.5,4.1,7.1,4.3,5.1,133.1
BRISKET_1329,2024-05-27,Spring,13.7,Select,0.28,Pellet Grill,Apple,Memphis,240,Butcher Paper,Intermediate,49,83,14.4,21.0,2.9,210.0,1.1,2.8,5.7,3.9,4.2,178.32
BRISKET_1330,2023-07-26,Summer,16.6,Select,0.18,Electric Smoker,Oak,Texas,290,No Wrap,Beginner,80,55,4.3,12.7,1.3,190.0,0.6,2.5,4.4,4.6,3.8,174.16
BRISKET_1331,2024-08-15,Summer,11.9,Select,0.1,Offset Smoker,Cherry,Alabama,244,Butcher Paper,Advanced,63,33,1.3,13.1,4.2,190.0,2.2,4.3,6.4,6.4,5.7,130.06
BRISKET_1332,2024-05-16,Spring,21.8,Select,0.23,Offset Smoker,Mesquite,Carolina,229,No Wrap,Intermediate,49,51,24.5,24.0,3.6,204.0,0.4,3.2,3.9,2.6,3.3,229.71
BRISKET_1333,2023-07-10,Summer,10.8,Choice,0.3,Weber Smokey Mountain,Hickory,Alabama,268,Butcher Paper,Intermediate,51,47,3.8,16.2,2.2,207.0,1.8,5.4,7.3,6.4,6.4,151.68
BRISKET_1334,2023-08-07,Summer,9.6,Prime,0.38,Offset Smoker,Cherry,Memphis,244,No Wrap,Intermediate,78,33,1.0,14.4,5.5,190.0,0.9,6.9,8.1,7.4,7.5,169.7
BRISKET_1335,2024-05-06,Spring,11.2,Choice,0.23,Gas Smoker,Hickory,Kansas City,232,No Wrap,Beginner,63,51,6.9,20.9,3.6,199.0,0.6,4.5,5.9,5.3,5.2,181.48
